time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Mine_Name,Mine_Type,Pending_Target_Tons,Days_To_Deadline,Daily_Extraction_Capacity,Overtime_Capacity_hrs,Recommended_Action
2026-07-06 20:00:00,27.1,0.0,0.498,18.4,31.500000000000004,Sitapatore,Opencast,518,4,165,2,Normal Operations
2026-07-06 21:00:00,26.8,0.1,0.497,18.4,31.500000000000004,Sitapatore,Opencast,876,15,282,3,Normal Operations
2026-07-06 22:00:00,26.5,0.1,0.497,17.3,31.5,Sitapatore,Opencast,212,4,158,0,Normal Operations
2026-07-06 23:00:00,26.6,0.1,0.496,20.9,31.200000000000003,Sitapatore,Opencast,267,8,258,0,Normal Operations
2026-07-07 00:00:00,26.8,0.1,0.496,23.0,30.9,Sitapatore,Opencast,632,13,224,2,Normal Operations
2026-07-07 01:00:00,26.9,0.0,0.494,26.3,30.8,Sitapatore,Opencast,179,6,121,4,Normal Operations
2026-07-07 02:00:00,26.3,0.1,0.494,25.6,30.1,Sitapatore,Opencast,327,8,115,1,Normal Operations
2026-07-07 03:00:00,25.7,0.2,0.495,24.5,26.4,Sitapatore,Opencast,136,7,238,3,Normal Operations
2026-07-07 04:00:00,25.3,0.2,0.495,24.5,24.4,Sitapatore,Opencast,702,8,110,4,Normal Operations
2026-07-07 05:00:00,24.9,0.1,0.498,22.0,24.200000000000003,Sitapatore,Opencast,426,15,281,2,Normal Operations
2026-07-07 06:00:00,25.3,0.0,0.497,26.3,23.5,Sitapatore,Opencast,251,14,276,3,Normal Operations
2026-07-07 07:00:00,26.2,0.0,0.496,32.0,23.3,Sitapatore,Opencast,277,4,100,3,Normal Operations
2026-07-07 08:00:00,27.3,0.0,0.494,36.0,22.9,Sitapatore,Opencast,281,11,191,3,Normal Operations
2026-07-07 09:00:00,27.6,0.0,0.492,41.4,22.200000000000003,Sitapatore,Opencast,567,11,145,0,Normal Operations
2026-07-07 10:00:00,27.7,0.1,0.491,42.8,21.700000000000003,Sitapatore,Opencast,721,2,289,0,Shift Heavy Extraction to Night/Early Morning
2026-07-07 11:00:00,27.6,0.3,0.511,42.8,21.7,Sitapatore,Opencast,971,1,190,2,Pre-emptive Overtime Prior Shift
2026-07-07 12:00:00,26.8,0.2,0.507,38.2,21.300000000000004,Sitapatore,Opencast,208,5,295,3,Normal Operations
2026-07-07 13:00:00,29.8,0.1,0.502,41.0,18.8,Sitapatore,Opencast,255,10,233,0,Normal Operations
2026-07-07 14:00:00,30.4,0.0,0.498,43.6,16.7,Sitapatore,Opencast,359,10,176,0,Normal Operations
2026-07-07 15:00:00,30.6,0.0,0.495,42.5,16.3,Sitapatore,Opencast,495,9,248,0,Normal Operations
2026-07-07 16:00:00,27.1,4.1,0.514,40.7,20.0,Sitapatore,Opencast,678,8,130,3,Pause Operations & Maintain Equipment
2026-07-07 17:00:00,27.3,0.1,0.513,31.7,19.3,Sitapatore,Opencast,359,14,147,2,Normal Operations
2026-07-07 18:00:00,27.4,0.0,0.508,29.5,18.6,Sitapatore,Opencast,370,7,140,2,Normal Operations
2026-07-07 19:00:00,26.8,0.0,0.505,29.2,18.5,Sitapatore,Opencast,511,1,224,4,Pre-emptive Overtime Prior Shift
2026-07-07 20:00:00,26.0,0.0,0.502,29.9,18.3,Sitapatore,Opencast,136,10,195,1,Normal Operations
2026-07-07 21:00:00,25.5,1.0,0.509,28.8,19.200000000000003,Sitapatore,Opencast,492,4,273,1,Normal Operations
2026-07-07 22:00:00,25.5,0.8,0.514,28.1,20.000000000000004,Sitapatore,Opencast,881,11,175,1,Normal Operations
2026-07-07 23:00:00,25.2,0.2,0.51,25.2,20.200000000000003,Sitapatore,Opencast,734,2,203,0,Shift Heavy Extraction to Night/Early Morning
2026-07-08 00:00:00,25.3,0.2,0.507,28.8,20.4,Sitapatore,Opencast,323,14,211,2,Normal Operations
2026-07-08 01:00:00,25.1,0.0,0.505,30.2,20.4,Sitapatore,Opencast,294,9,149,3,Normal Operations
2026-07-08 02:00:00,25.0,0.0,0.503,30.2,20.4,Sitapatore,Opencast,466,10,122,4,Normal Operations
2026-07-08 03:00:00,25.0,0.0,0.501,29.5,20.2,Sitapatore,Opencast,993,11,135,0,Normal Operations
2026-07-08 04:00:00,25.1,0.0,0.5,24.8,18.6,Sitapatore,Opencast,693,14,215,0,Normal Operations
2026-07-08 05:00:00,25.2,0.0,0.515,21.2,18.4,Sitapatore,Opencast,661,13,131,3,Normal Operations
2026-07-08 06:00:00,25.4,0.2,0.51,24.5,18.4,Sitapatore,Opencast,177,3,266,4,Normal Operations
2026-07-08 07:00:00,25.6,0.2,0.508,28.1,18.6,Sitapatore,Opencast,636,13,201,2,Normal Operations
2026-07-08 08:00:00,26.0,0.1,0.506,31.0,18.6,Sitapatore,Opencast,906,9,154,2,Normal Operations
2026-07-08 09:00:00,26.8,0.4,0.506,41.4,18.5,Sitapatore,Opencast,637,5,269,3,Normal Operations
2026-07-08 10:00:00,29.3,0.1,0.503,46.4,17.400000000000002,Sitapatore,Opencast,671,12,299,3,Normal Operations
2026-07-08 11:00:00,29.8,0.1,0.524,47.2,17.3,Sitapatore,Opencast,407,2,131,2,Pre-emptive Overtime Prior Shift
2026-07-08 12:00:00,29.9,0.0,0.502,44.3,17.3,Sitapatore,Opencast,681,10,187,1,Normal Operations
2026-07-08 13:00:00,30.1,0.1,0.499,38.9,17.4,Sitapatore,Opencast,765,4,104,3,Pre-emptive Overtime Prior Shift
2026-07-08 14:00:00,30.3,0.5,0.499,37.4,17.6,Sitapatore,Opencast,659,6,213,3,Normal Operations
2026-07-08 15:00:00,30.1,0.7,0.502,34.9,16.8,Sitapatore,Opencast,665,8,228,1,Normal Operations
2026-07-08 16:00:00,30.0,0.3,0.501,33.1,16.2,Sitapatore,Opencast,982,3,195,1,Pre-emptive Overtime Prior Shift
2026-07-08 17:00:00,28.2,0.1,0.495,26.6,15.000000000000002,Sitapatore,Opencast,471,9,204,0,Normal Operations
2026-07-08 18:00:00,27.1,0.4,0.497,22.0,14.7,Sitapatore,Opencast,484,4,261,1,Normal Operations
2026-07-08 19:00:00,26.6,0.1,0.496,15.5,14.400000000000002,Sitapatore,Opencast,213,15,261,4,Normal Operations
2026-07-08 20:00:00,26.4,0.0,0.495,15.8,14.2,Sitapatore,Opencast,376,10,235,4,Normal Operations
2026-07-08 21:00:00,26.0,0.0,0.494,15.5,14.2,Sitapatore,Opencast,561,15,274,2,Normal Operations
2026-07-08 22:00:00,25.0,1.3,0.509,21.6,15.5,Sitapatore,Opencast,721,13,156,0,Normal Operations
2026-07-08 23:00:00,24.9,3.0,0.514,20.9,18.5,Sitapatore,Opencast,171,7,178,0,Pause Operations & Maintain Equipment
2026-07-09 00:00:00,25.2,0.1,0.508,28.4,18.6,Sitapatore,Opencast,508,3,101,0,Shift Heavy Extraction to Night/Early Morning
2026-07-09 01:00:00,24.9,0.0,0.504,27.7,18.5,Sitapatore,Opencast,629,11,252,0,Normal Operations
2026-07-09 02:00:00,24.7,0.0,0.502,27.4,18.4,Sitapatore,Opencast,114,12,290,0,Normal Operations
2026-07-09 03:00:00,24.6,0.0,0.5,24.1,18.4,Sitapatore,Opencast,141,10,289,2,Normal Operations
2026-07-09 04:00:00,24.6,0.0,0.498,18.4,18.4,Sitapatore,Opencast,119,2,241,2,Normal Operations
2026-07-09 05:00:00,24.5,0.0,0.492,17.6,18.200000000000003,Sitapatore,Opencast,115,9,124,0,Normal Operations
2026-07-09 06:00:00,25.1,0.1,0.492,20.5,18.3,Sitapatore,Opencast,746,9,101,3,Normal Operations
2026-07-09 07:00:00,26.5,0.0,0.491,27.7,18.3,Sitapatore,Opencast,832,12,151,1,Normal Operations
2026-07-09 08:00:00,27.3,0.0,0.49,24.8,18.1,Sitapatore,Opencast,706,6,190,4,Normal Operations
2026-07-09 09:00:00,29.2,0.0,0.488,31.3,17.9,Sitapatore,Opencast,192,4,180,2,Normal Operations
2026-07-09 10:00:00,30.0,0.0,0.486,34.9,17.599999999999998,Sitapatore,Opencast,180,2,299,4,Normal Operations
2026-07-09 11:00:00,30.2,0.0,0.506,35.3,16.4,Sitapatore,Opencast,1000,15,210,4,Normal Operations
2026-07-09 12:00:00,31.8,0.1,0.501,33.8,16.400000000000002,Sitapatore,Opencast,177,7,107,1,Normal Operations
2026-07-09 13:00:00,32.6,0.1,0.497,34.6,16.500000000000004,Sitapatore,Opencast,962,14,144,0,Normal Operations
2026-07-09 14:00:00,32.5,0.1,0.494,38.9,16.6,Sitapatore,Opencast,597,4,159,3,Normal Operations
2026-07-09 15:00:00,31.2,0.1,0.491,40.0,16.400000000000002,Sitapatore,Opencast,757,3,187,0,Shift Heavy Extraction to Night/Early Morning
2026-07-09 16:00:00,27.1,1.3,0.5,29.5,17.700000000000003,Sitapatore,Opencast,931,13,213,2,Normal Operations
2026-07-09 17:00:00,29.9,0.2,0.516,19.4,17.900000000000002,Sitapatore,Opencast,594,10,241,1,Normal Operations
2026-07-09 18:00:00,29.1,0.0,0.51,18.4,17.900000000000002,Sitapatore,Opencast,125,11,180,3,Normal Operations
2026-07-09 19:00:00,28.5,0.0,0.508,17.3,17.8,Sitapatore,Opencast,808,13,201,1,Normal Operations
2026-07-09 20:00:00,28.2,0.0,0.505,12.2,17.8,Sitapatore,Opencast,755,2,102,4,Pre-emptive Overtime Prior Shift
2026-07-09 21:00:00,28.0,0.0,0.503,13.3,17.700000000000003,Sitapatore,Opencast,555,2,238,3,Pre-emptive Overtime Prior Shift
2026-07-09 22:00:00,27.7,0.0,0.501,13.7,17.6,Sitapatore,Opencast,176,10,250,4,Normal Operations
2026-07-09 23:00:00,27.1,0.0,0.5,14.8,17.5,Sitapatore,Opencast,413,11,268,3,Normal Operations
2026-07-10 00:00:00,26.8,0.0,0.498,17.6,17.400000000000002,Sitapatore,Opencast,451,7,210,3,Normal Operations
2026-07-10 01:00:00,26.6,0.0,0.497,18.7,17.400000000000002,Sitapatore,Opencast,300,8,209,2,Normal Operations
2026-07-10 02:00:00,25.9,0.0,0.496,14.4,17.3,Sitapatore,Opencast,402,10,201,1,Normal Operations
2026-07-10 03:00:00,25.5,0.2,0.497,9.4,17.3,Sitapatore,Opencast,426,4,208,4,Normal Operations
2026-07-10 04:00:00,25.3,0.0,0.496,2.2,17.1,Sitapatore,Opencast,222,12,118,0,Normal Operations
2026-07-10 05:00:00,24.7,0.0,0.494,5.8,17.0,Sitapatore,Opencast,277,8,206,2,Normal Operations
2026-07-10 06:00:00,25.6,0.0,0.493,15.8,17.0,Sitapatore,Opencast,401,14,299,0,Normal Operations
2026-07-10 07:00:00,26.5,0.0,0.492,24.5,17.0,Sitapatore,Opencast,107,15,280,4,Normal Operations
2026-07-10 08:00:00,27.8,0.0,0.491,26.3,17.0,Sitapatore,Opencast,101,11,171,0,Normal Operations
2026-07-10 09:00:00,29.2,0.0,0.489,36.0,17.0,Sitapatore,Opencast,245,3,181,3,Normal Operations
2026-07-10 10:00:00,30.6,0.0,0.486,37.8,16.900000000000002,Sitapatore,Opencast,647,10,271,1,Normal Operations
2026-07-10 11:00:00,31.3,0.0,0.483,36.0,16.6,Sitapatore,Opencast,699,7,205,1,Normal Operations
2026-07-10 12:00:00,31.8,0.0,0.481,29.9,16.400000000000002,Sitapatore,Opencast,730,8,234,2,Normal Operations
2026-07-10 13:00:00,32.9,0.1,0.479,32.8,16.400000000000002,Sitapatore,Opencast,581,12,222,4,Normal Operations
2026-07-10 14:00:00,33.0,0.2,0.477,34.9,16.6,Sitapatore,Opencast,141,10,152,0,Normal Operations
2026-07-10 15:00:00,31.8,0.2,0.477,33.5,16.8,Sitapatore,Opencast,457,14,247,0,Normal Operations
2026-07-10 16:00:00,30.8,0.3,0.477,32.0,13.000000000000002,Sitapatore,Opencast,750,14,236,0,Normal Operations
2026-07-10 17:00:00,30.7,0.0,0.468,27.0,12.900000000000002,Sitapatore,Opencast,670,5,291,3,Normal Operations
2026-07-10 18:00:00,29.5,0.0,0.467,24.8,12.900000000000002,Sitapatore,Opencast,791,10,224,4,Normal Operations
2026-07-10 19:00:00,28.7,0.0,0.467,17.6,12.900000000000002,Sitapatore,Opencast,813,6,139,4,Normal Operations
2026-07-10 20:00:00,28.3,0.0,0.468,18.0,12.900000000000002,Sitapatore,Opencast,320,14,270,3,Normal Operations
2026-07-10 21:00:00,28.0,0.0,0.468,20.2,11.900000000000002,Sitapatore,Opencast,148,12,294,4,Normal Operations
2026-07-10 22:00:00,27.6,0.0,0.468,19.8,11.1,Sitapatore,Opencast,459,15,254,1,Normal Operations
2026-07-10 23:00:00,27.1,0.0,0.476,16.2,10.900000000000002,Sitapatore,Opencast,553,3,258,0,Normal Operations
2026-07-11 00:00:00,26.6,0.0,0.476,13.7,10.7,Sitapatore,Opencast,851,13,282,3,Normal Operations
2026-07-11 01:00:00,26.5,0.0,0.476,15.1,10.7,Sitapatore,Opencast,739,14,209,3,Normal Operations
2026-07-11 02:00:00,26.6,0.0,0.475,16.2,10.7,Sitapatore,Opencast,941,4,155,0,Shift Heavy Extraction to Night/Early Morning
2026-07-11 03:00:00,26.6,0.0,0.475,19.4,10.7,Sitapatore,Opencast,897,3,273,1,Pre-emptive Overtime Prior Shift
2026-07-11 04:00:00,26.2,0.0,0.475,20.2,10.7,Sitapatore,Opencast,127,1,210,0,Normal Operations
2026-07-11 05:00:00,26.3,0.0,0.475,19.8,10.7,Sitapatore,Opencast,192,13,228,4,Normal Operations
2026-07-11 06:00:00,26.5,0.0,0.475,24.5,10.500000000000002,Sitapatore,Opencast,790,14,163,0,Normal Operations
2026-07-11 07:00:00,27.4,0.0,0.474,27.7,10.3,Sitapatore,Opencast,316,2,234,3,Normal Operations
2026-07-11 08:00:00,28.4,0.0,0.472,34.9,10.2,Sitapatore,Opencast,583,11,143,2,Normal Operations
2026-07-11 09:00:00,29.5,0.0,0.47,41.8,9.8,Sitapatore,Opencast,638,10,268,0,Normal Operations
2026-07-11 10:00:00,29.6,0.0,0.468,41.4,9.7,Sitapatore,Opencast,738,7,225,1,Normal Operations
2026-07-11 11:00:00,31.0,0.2,0.476,37.8,9.8,Sitapatore,Opencast,197,10,272,0,Normal Operations
2026-07-11 12:00:00,32.1,0.1,0.473,39.2,9.9,Sitapatore,Opencast,407,3,201,3,Normal Operations
2026-07-11 13:00:00,32.6,0.0,0.47,39.6,9.8,Sitapatore,Opencast,517,1,146,0,Shift Heavy Extraction to Night/Early Morning
2026-07-11 14:00:00,32.7,0.0,0.466,40.0,9.3,Sitapatore,Opencast,399,5,197,0,Normal Operations
2026-07-11 15:00:00,33.0,0.0,0.463,40.0,8.600000000000001,Sitapatore,Opencast,999,1,256,0,Shift Heavy Extraction to Night/Early Morning
2026-07-11 16:00:00,32.3,0.0,0.461,37.4,8.3,Sitapatore,Opencast,659,12,106,4,Normal Operations
2026-07-11 17:00:00,31.0,0.0,0.46,36.7,8.200000000000001,Sitapatore,Opencast,453,1,196,3,Pre-emptive Overtime Prior Shift
2026-07-11 18:00:00,29.7,0.0,0.459,26.3,7.800000000000002,Sitapatore,Opencast,883,6,135,2,Pre-emptive Overtime Prior Shift
2026-07-11 19:00:00,28.6,0.0,0.459,15.8,7.700000000000001,Sitapatore,Opencast,799,9,264,2,Normal Operations
2026-07-11 20:00:00,27.9,0.0,0.459,14.8,7.700000000000001,Sitapatore,Opencast,914,1,215,0,Shift Heavy Extraction to Night/Early Morning
2026-07-11 21:00:00,27.3,0.0,0.459,14.0,7.700000000000001,Sitapatore,Opencast,209,15,205,3,Normal Operations
2026-07-11 22:00:00,27.1,0.0,0.459,10.4,6.400000000000001,Sitapatore,Opencast,942,7,175,1,Normal Operations
2026-07-11 23:00:00,27.0,0.0,0.468,13.0,3.400000000000001,Sitapatore,Opencast,626,2,101,4,Pre-emptive Overtime Prior Shift
2026-07-12 00:00:00,27.2,0.0,0.468,19.4,3.300000000000001,Sitapatore,Opencast,603,10,230,3,Normal Operations
2026-07-12 01:00:00,27.1,0.0,0.467,21.2,3.300000000000001,Sitapatore,Opencast,201,8,186,4,Normal Operations
2026-07-12 02:00:00,26.8,0.0,0.467,20.5,3.300000000000001,Sitapatore,Opencast,705,7,255,4,Normal Operations
2026-07-12 03:00:00,26.2,0.0,0.467,16.9,3.300000000000001,Sitapatore,Opencast,283,11,121,4,Normal Operations
2026-07-12 04:00:00,26.1,0.0,0.466,17.3,3.300000000000001,Sitapatore,Opencast,318,2,239,4,Normal Operations
2026-07-12 05:00:00,25.8,0.0,0.458,19.1,3.300000000000001,Sitapatore,Opencast,228,11,197,2,Normal Operations
2026-07-12 06:00:00,26.1,0.0,0.458,21.6,3.200000000000001,Sitapatore,Opencast,764,9,181,4,Normal Operations
2026-07-12 07:00:00,27.3,0.0,0.457,28.4,3.200000000000001,Sitapatore,Opencast,419,14,196,2,Normal Operations
2026-07-12 08:00:00,28.4,0.0,0.456,29.2,3.200000000000001,Sitapatore,Opencast,703,7,136,0,Normal Operations
2026-07-12 09:00:00,29.8,0.0,0.454,37.1,3.200000000000001,Sitapatore,Opencast,654,2,118,2,Pre-emptive Overtime Prior Shift
2026-07-12 10:00:00,30.6,0.0,0.452,36.7,3.200000000000001,Sitapatore,Opencast,881,15,135,3,Normal Operations
2026-07-12 11:00:00,31.8,0.0,0.447,33.5,3.200000000000001,Sitapatore,Opencast,581,2,206,1,Pre-emptive Overtime Prior Shift
2026-07-12 12:00:00,32.3,0.0,0.444,35.3,3.1000000000000014,Sitapatore,Opencast,347,12,140,3,Normal Operations
2026-07-12 13:00:00,32.5,0.0,0.441,37.1,3.0000000000000013,Sitapatore,Opencast,167,5,260,3,Normal Operations
2026-07-12 14:00:00,33.1,0.0,0.438,36.7,2.900000000000001,Sitapatore,Opencast,369,5,101,4,Normal Operations
2026-07-12 15:00:00,33.1,0.0,0.436,32.8,2.800000000000001,Sitapatore,Opencast,819,15,219,1,Normal Operations
2026-07-12 16:00:00,31.9,0.0,0.434,33.5,1.5000000000000009,Sitapatore,Opencast,837,9,105,3,Normal Operations
2026-07-12 17:00:00,30.8,0.0,0.438,31.7,1.300000000000001,Sitapatore,Opencast,816,1,228,3,Pre-emptive Overtime Prior Shift
2026-07-12 18:00:00,29.3,0.0,0.437,32.0,1.300000000000001,Sitapatore,Opencast,756,15,120,3,Normal Operations
2026-07-12 19:00:00,28.8,0.0,0.437,26.3,1.300000000000001,Sitapatore,Opencast,191,5,152,0,Normal Operations
2026-07-12 20:00:00,28.1,0.0,0.437,20.2,1.300000000000001,Sitapatore,Opencast,749,3,181,1,Pre-emptive Overtime Prior Shift
2026-07-12 21:00:00,27.6,0.0,0.437,17.6,1.300000000000001,Sitapatore,Opencast,594,3,176,3,Pre-emptive Overtime Prior Shift
2026-07-12 22:00:00,27.3,0.0,0.437,15.8,1.300000000000001,Sitapatore,Opencast,628,5,240,1,Normal Operations
2026-07-12 23:00:00,27.0,0.0,0.434,10.8,1.300000000000001,Sitapatore,Opencast,491,12,118,3,Normal Operations
2026-07-13 00:00:00,26.6,0.0,0.434,11.9,1.300000000000001,Sitapatore,Opencast,613,2,261,4,Pre-emptive Overtime Prior Shift
2026-07-13 01:00:00,26.4,0.0,0.434,12.2,1.300000000000001,Sitapatore,Opencast,539,4,242,2,Normal Operations
2026-07-13 02:00:00,26.1,0.0,0.434,13.0,1.300000000000001,Sitapatore,Opencast,861,4,105,2,Pre-emptive Overtime Prior Shift
2026-07-13 03:00:00,25.8,0.0,0.434,14.8,1.100000000000001,Sitapatore,Opencast,932,4,185,2,Pre-emptive Overtime Prior Shift
2026-07-13 04:00:00,25.6,0.0,0.435,14.8,1.100000000000001,Sitapatore,Opencast,538,2,282,2,Normal Operations
2026-07-13 05:00:00,25.7,0.0,0.434,16.9,1.100000000000001,Sitapatore,Opencast,730,3,294,1,Normal Operations
2026-07-13 06:00:00,26.2,0.0,0.434,19.8,1.100000000000001,Sitapatore,Opencast,296,11,285,2,Normal Operations
2026-07-13 07:00:00,27.5,0.0,0.434,29.5,1.100000000000001,Sitapatore,Opencast,454,3,133,3,Pre-emptive Overtime Prior Shift
2026-07-13 08:00:00,28.7,0.0,0.433,33.5,1.100000000000001,Sitapatore,Opencast,313,8,214,4,Normal Operations
2026-07-13 09:00:00,29.7,0.0,0.431,34.2,1.100000000000001,Sitapatore,Opencast,206,8,137,0,Normal Operations
2026-07-13 10:00:00,31.0,0.0,0.429,32.0,1.100000000000001,Sitapatore,Opencast,307,14,194,1,Normal Operations
2026-07-13 11:00:00,31.3,0.1,0.429,31.7,1.200000000000001,Sitapatore,Opencast,728,12,145,1,Normal Operations
2026-07-13 12:00:00,32.4,0.2,0.428,30.6,1.400000000000001,Sitapatore,Opencast,108,1,159,4,Normal Operations
2026-07-13 13:00:00,33.1,0.1,0.427,29.5,1.400000000000001,Sitapatore,Opencast,241,4,122,0,Normal Operations
2026-07-13 14:00:00,33.4,0.0,0.424,30.2,1.200000000000001,Sitapatore,Opencast,941,7,281,4,Normal Operations
2026-07-13 15:00:00,33.3,0.0,0.423,28.4,1.0000000000000009,Sitapatore,Opencast,633,1,228,0,Shift Heavy Extraction to Night/Early Morning
2026-07-13 16:00:00,33.1,0.0,0.421,27.7,0.700000000000001,Sitapatore,Opencast,883,2,102,2,Pre-emptive Overtime Prior Shift
2026-07-13 17:00:00,32.2,0.0,0.415,27.4,0.700000000000001,Sitapatore,Opencast,780,5,146,2,Pre-emptive Overtime Prior Shift
2026-07-13 18:00:00,30.7,0.0,0.414,22.0,0.700000000000001,Sitapatore,Opencast,806,12,105,2,Normal Operations
2026-07-13 19:00:00,30.2,0.0,0.414,21.2,0.700000000000001,Sitapatore,Opencast,511,7,233,0,Normal Operations
2026-07-13 20:00:00,29.5,0.0,0.414,22.7,0.700000000000001,Sitapatore,Opencast,193,7,215,4,Normal Operations
2026-07-13 21:00:00,28.9,0.0,0.414,22.3,0.700000000000001,Sitapatore,Opencast,804,15,125,3,Normal Operations
2026-07-13 22:00:00,28.5,0.0,0.414,22.7,0.700000000000001,Sitapatore,Opencast,441,11,188,3,Normal Operations
2026-07-13 23:00:00,28.5,0.0,0.414,23.8,0.700000000000001,Sitapatore,Opencast,387,9,172,4,Normal Operations
2026-07-14 00:00:00,27.5,0.0,0.414,23.4,0.700000000000001,Sitapatore,Opencast,791,3,242,3,Pre-emptive Overtime Prior Shift
2026-07-14 01:00:00,26.7,0.0,0.414,14.4,0.700000000000001,Sitapatore,Opencast,366,12,196,3,Normal Operations
2026-07-14 02:00:00,26.4,0.0,0.414,16.2,0.700000000000001,Sitapatore,Opencast,631,10,121,1,Normal Operations
2026-07-14 03:00:00,26.2,0.0,0.414,19.4,0.700000000000001,Sitapatore,Opencast,951,2,116,3,Pre-emptive Overtime Prior Shift
2026-07-14 04:00:00,26.2,0.0,0.414,20.9,0.700000000000001,Sitapatore,Opencast,324,1,234,2,Pre-emptive Overtime Prior Shift
2026-07-14 05:00:00,26.4,0.0,0.415,20.9,0.700000000000001,Sitapatore,Opencast,268,11,233,4,Normal Operations
2026-07-14 06:00:00,26.7,0.0,0.415,23.4,0.700000000000001,Sitapatore,Opencast,422,13,178,2,Normal Operations
2026-07-14 07:00:00,27.8,0.0,0.415,26.6,0.700000000000001,Sitapatore,Opencast,655,8,232,0,Normal Operations
2026-07-14 08:00:00,28.8,0.0,0.414,30.6,0.700000000000001,Sitapatore,Opencast,799,7,158,0,Normal Operations
2026-07-14 09:00:00,30.1,0.0,0.413,36.4,0.700000000000001,Sitapatore,Opencast,194,14,296,3,Normal Operations
2026-07-14 10:00:00,31.7,0.1,0.411,37.4,0.8000000000000009,Sitapatore,Opencast,461,9,252,3,Normal Operations
2026-07-14 11:00:00,32.7,0.1,0.41,37.8,0.700000000000001,Sitapatore,Opencast,746,2,246,3,Pre-emptive Overtime Prior Shift
2026-07-14 12:00:00,33.8,0.0,0.407,34.2,0.6000000000000009,Sitapatore,Opencast,705,9,194,1,Normal Operations
2026-07-14 13:00:00,34.2,0.0,0.405,31.7,0.6000000000000009,Sitapatore,Opencast,665,10,229,4,Normal Operations
2026-07-14 14:00:00,34.3,0.0,0.402,32.4,0.6000000000000009,Sitapatore,Opencast,693,14,249,4,Normal Operations
2026-07-14 15:00:00,33.5,0.1,0.4,34.9,0.7000000000000008,Sitapatore,Opencast,563,8,107,1,Normal Operations
2026-07-14 16:00:00,33.0,0.0,0.398,34.2,0.7000000000000008,Sitapatore,Opencast,880,12,256,0,Normal Operations
2026-07-14 17:00:00,32.6,0.0,0.374,28.8,0.7000000000000008,Sitapatore,Opencast,900,15,176,0,Normal Operations
2026-07-14 18:00:00,31.0,0.0,0.373,24.8,0.7000000000000008,Sitapatore,Opencast,746,4,107,1,Pre-emptive Overtime Prior Shift
2026-07-14 19:00:00,30.3,0.0,0.373,27.0,0.7000000000000008,Sitapatore,Opencast,769,12,227,2,Normal Operations
2026-07-14 20:00:00,29.4,0.0,0.373,25.9,0.7000000000000008,Sitapatore,Opencast,610,14,152,1,Normal Operations
2026-07-14 21:00:00,28.9,0.0,0.373,26.3,0.7000000000000008,Sitapatore,Opencast,366,10,158,3,Normal Operations
2026-07-14 22:00:00,28.1,0.0,0.373,25.2,0.7000000000000008,Sitapatore,Opencast,425,4,174,0,Normal Operations
2026-07-14 23:00:00,27.5,0.0,0.373,19.8,0.7000000000000008,Sitapatore,Opencast,888,4,124,2,Pre-emptive Overtime Prior Shift
2026-07-15 00:00:00,27.0,0.0,0.373,18.4,0.7000000000000008,Sitapatore,Opencast,899,5,181,0,Normal Operations
2026-07-15 01:00:00,26.8,0.0,0.373,17.6,0.7000000000000008,Sitapatore,Opencast,232,13,244,2,Normal Operations
2026-07-15 02:00:00,27.0,0.0,0.373,19.1,0.7000000000000008,Sitapatore,Opencast,461,11,261,4,Normal Operations
2026-07-15 03:00:00,26.5,0.0,0.373,18.4,0.7000000000000008,Sitapatore,Opencast,448,1,279,1,Pre-emptive Overtime Prior Shift
2026-07-15 04:00:00,26.1,0.0,0.373,18.7,0.7000000000000008,Sitapatore,Opencast,646,5,178,3,Normal Operations
2026-07-15 05:00:00,26.4,0.0,0.379,18.0,0.7000000000000008,Sitapatore,Opencast,862,9,163,3,Normal Operations
2026-07-15 06:00:00,26.4,0.0,0.379,21.2,0.7000000000000008,Sitapatore,Opencast,658,9,185,1,Normal Operations
2026-07-15 07:00:00,27.1,0.0,0.379,22.7,0.7000000000000008,Sitapatore,Opencast,367,9,219,2,Normal Operations
2026-07-15 08:00:00,28.6,0.0,0.378,26.6,0.7000000000000008,Sitapatore,Opencast,904,15,204,3,Normal Operations
2026-07-15 09:00:00,29.6,0.0,0.377,27.4,0.7000000000000008,Sitapatore,Opencast,143,3,272,4,Normal Operations
2026-07-15 10:00:00,31.6,0.0,0.375,27.0,0.7000000000000008,Sitapatore,Opencast,377,1,180,3,Pre-emptive Overtime Prior Shift
2026-07-15 11:00:00,32.7,0.0,0.374,23.4,0.7000000000000008,Sitapatore,Opencast,238,2,208,4,Normal Operations
2026-07-15 12:00:00,30.2,0.5,0.376,32.0,1.2000000000000008,Sitapatore,Opencast,954,7,166,1,Normal Operations
2026-07-15 13:00:00,32.5,0.1,0.375,26.3,1.300000000000001,Sitapatore,Opencast,410,5,110,4,Normal Operations
2026-07-15 14:00:00,32.8,0.0,0.373,23.4,1.300000000000001,Sitapatore,Opencast,336,10,162,3,Normal Operations
2026-07-15 15:00:00,32.6,0.0,0.371,25.6,1.300000000000001,Sitapatore,Opencast,365,2,222,2,Normal Operations
2026-07-15 16:00:00,32.4,0.0,0.369,20.9,1.300000000000001,Sitapatore,Opencast,269,7,127,3,Normal Operations
