time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Pending_Target_Tons,Days_To_Deadline,Overtime_Capacity_hrs,Recommended_Action
2026-06-07 12:00:00,38.2,0.0,0.252,25.9,0.2,762,2,0,Normal Operations
2026-06-07 13:00:00,38.6,0.0,0.251,24.1,0.2,291,12,0,Normal Operations
2026-06-07 14:00:00,38.6,0.0,0.25,21.2,0.2,651,1,0,Normal Operations
2026-06-07 15:00:00,38.2,0.0,0.249,16.9,0.2,341,8,0,Normal Operations
2026-06-07 16:00:00,37.9,0.0,0.248,20.9,0.2,237,4,3,Normal Operations
2026-06-07 17:00:00,38.3,0.0,0.234,21.2,0.2,444,5,3,Normal Operations
2026-06-07 18:00:00,37.0,0.0,0.234,12.6,0.2,279,6,4,Normal Operations
2026-06-07 19:00:00,36.0,0.0,0.234,5.4,0.2,811,14,3,Normal Operations
2026-06-07 20:00:00,35.3,0.0,0.234,5.4,0.2,602,8,1,Normal Operations
2026-06-07 21:00:00,34.7,0.0,0.234,6.8,0.2,302,11,3,Normal Operations
2026-06-07 22:00:00,33.6,0.0,0.234,6.8,0.2,672,8,1,Normal Operations
2026-06-07 23:00:00,33.2,0.0,0.234,5.0,0.2,291,7,1,Normal Operations
2026-06-08 00:00:00,32.2,0.0,0.234,10.8,0.2,104,4,0,Normal Operations
2026-06-08 01:00:00,31.3,0.0,0.234,12.2,0.2,989,6,4,Normal Operations
2026-06-08 02:00:00,30.5,0.0,0.234,12.2,0.2,336,4,0,Normal Operations
2026-06-08 03:00:00,30.2,0.0,0.234,8.6,0.2,792,15,0,Normal Operations
2026-06-08 04:00:00,30.0,0.0,0.234,8.3,0.2,410,14,3,Normal Operations
2026-06-08 05:00:00,29.9,0.0,0.238,11.5,0.2,648,7,3,Normal Operations
2026-06-08 06:00:00,30.6,0.0,0.238,8.3,0.2,155,12,1,Normal Operations
2026-06-08 07:00:00,32.6,0.0,0.238,11.5,0.2,542,13,3,Normal Operations
2026-06-08 08:00:00,34.1,0.0,0.238,18.7,0.2,336,12,3,Normal Operations
2026-06-08 09:00:00,35.8,0.0,0.238,21.2,0.2,969,15,2,Normal Operations
2026-06-08 10:00:00,37.7,0.0,0.238,24.1,0.2,960,13,1,Normal Operations
2026-06-08 11:00:00,39.2,0.0,0.246,25.2,0.2,296,13,1,Normal Operations
2026-06-08 12:00:00,39.7,0.0,0.245,24.8,0.2,684,11,2,Normal Operations
2026-06-08 13:00:00,40.0,0.0,0.244,24.8,0.2,670,14,1,Normal Operations
2026-06-08 14:00:00,40.3,0.0,0.243,24.8,0.2,851,1,4,Normal Operations
2026-06-08 15:00:00,39.8,0.0,0.243,24.5,0.2,613,5,4,Normal Operations
2026-06-08 16:00:00,39.3,0.0,0.242,22.3,0.2,548,15,2,Normal Operations
2026-06-08 17:00:00,39.2,0.0,0.24,18.7,0.2,459,14,3,Normal Operations
2026-06-08 18:00:00,37.7,0.0,0.24,13.0,0.2,799,10,4,Normal Operations
2026-06-08 19:00:00,36.7,0.0,0.24,4.7,0.2,918,12,2,Normal Operations
2026-06-08 20:00:00,32.8,0.1,0.24,25.9,0.3,129,15,4,Normal Operations
2026-06-08 21:00:00,31.5,0.0,0.24,33.5,0.3,878,10,0,Normal Operations
2026-06-08 22:00:00,29.9,0.2,0.242,16.6,0.5,207,15,2,Normal Operations
2026-06-08 23:00:00,31.1,0.8,0.267,13.0,1.3,943,4,1,Normal Operations
2026-06-09 00:00:00,29.2,0.2,0.269,16.6,1.5,701,11,4,Normal Operations
2026-06-09 01:00:00,25.9,0.8,0.276,27.4,2.3,816,7,1,Normal Operations
2026-06-09 02:00:00,25.7,0.5,0.281,23.0,2.8,990,13,2,Normal Operations
2026-06-09 03:00:00,26.4,0.0,0.281,13.7,2.8,544,9,4,Normal Operations
2026-06-09 04:00:00,27.0,0.0,0.281,9.4,2.8,992,5,1,Normal Operations
2026-06-09 05:00:00,29.9,0.0,0.244,5.8,2.8,537,4,3,Normal Operations
2026-06-09 06:00:00,30.2,0.0,0.244,14.8,2.8,831,15,3,Normal Operations
2026-06-09 07:00:00,31.6,0.0,0.244,16.9,2.8,989,9,0,Normal Operations
2026-06-09 08:00:00,33.0,0.0,0.243,18.4,2.8,705,5,2,Normal Operations
2026-06-09 09:00:00,34.9,0.0,0.243,18.4,2.8,556,9,1,Normal Operations
2026-06-09 10:00:00,36.4,0.0,0.242,20.5,2.7,714,8,0,Normal Operations
2026-06-09 11:00:00,37.3,0.0,0.256,27.0,2.7,834,4,2,Normal Operations
2026-06-09 12:00:00,38.8,0.0,0.254,27.4,2.7,797,11,3,Normal Operations
2026-06-09 13:00:00,39.9,0.0,0.253,27.7,2.7,795,11,1,Normal Operations
2026-06-09 14:00:00,40.3,0.0,0.251,27.0,2.6,594,7,4,Normal Operations
2026-06-09 15:00:00,40.1,0.0,0.25,25.6,2.6,773,5,3,Normal Operations
2026-06-09 16:00:00,39.7,0.0,0.249,23.0,2.6,346,10,4,Normal Operations
2026-06-09 17:00:00,38.9,0.0,0.234,15.8,2.6,642,4,4,Normal Operations
2026-06-09 18:00:00,37.2,0.0,0.234,22.0,2.6,663,5,1,Normal Operations
2026-06-09 19:00:00,36.6,0.0,0.234,22.0,2.6,956,5,1,Normal Operations
2026-06-09 20:00:00,35.9,0.0,0.234,8.3,2.6,687,11,4,Normal Operations
2026-06-09 21:00:00,35.4,0.0,0.234,12.2,2.6,996,15,0,Normal Operations
2026-06-09 22:00:00,34.2,0.0,0.234,13.3,2.6,538,9,4,Normal Operations
2026-06-09 23:00:00,33.8,0.0,0.254,7.2,2.6,377,12,4,Normal Operations
2026-06-10 00:00:00,33.2,0.0,0.253,7.6,2.6,651,9,1,Normal Operations
2026-06-10 01:00:00,32.5,0.0,0.253,5.8,2.6,712,6,2,Normal Operations
2026-06-10 02:00:00,31.8,0.0,0.253,5.8,2.6,210,14,3,Normal Operations
2026-06-10 03:00:00,30.9,0.1,0.253,9.7,2.7,484,4,1,Normal Operations
2026-06-10 04:00:00,29.5,0.3,0.255,11.2,3.0,932,15,0,Normal Operations
2026-06-10 05:00:00,29.8,0.0,0.245,10.1,3.0,860,2,3,Normal Operations
2026-06-10 06:00:00,30.8,0.0,0.245,14.4,3.0,290,14,1,Normal Operations
2026-06-10 07:00:00,32.6,0.0,0.245,19.8,3.0,589,3,1,Normal Operations
2026-06-10 08:00:00,34.8,0.0,0.244,30.2,3.0,793,2,2,Normal Operations
2026-06-10 09:00:00,36.7,0.0,0.244,36.7,3.0,525,5,0,Normal Operations
2026-06-10 10:00:00,38.3,0.0,0.243,36.7,3.0,504,6,0,Normal Operations
2026-06-10 11:00:00,39.6,0.0,0.26,33.5,3.0,434,11,1,Normal Operations
2026-06-10 12:00:00,40.2,0.0,0.258,30.2,3.0,308,5,2,Normal Operations
2026-06-10 13:00:00,39.5,0.2,0.259,32.8,3.2,121,2,1,Normal Operations
2026-06-10 14:00:00,39.4,0.1,0.258,32.8,3.3,777,12,4,Normal Operations
2026-06-10 15:00:00,39.8,0.0,0.257,26.6,3.3,710,5,4,Normal Operations
2026-06-10 16:00:00,39.4,0.0,0.256,26.6,3.3,307,9,2,Normal Operations
2026-06-10 17:00:00,35.8,0.0,0.259,29.5,3.3,107,4,1,Normal Operations
2026-06-10 18:00:00,34.1,0.0,0.258,31.3,3.3,801,12,2,Normal Operations
2026-06-10 19:00:00,31.7,0.0,0.258,34.6,3.3,786,10,1,Normal Operations
2026-06-10 20:00:00,31.5,0.0,0.257,21.2,3.3,884,2,1,Normal Operations
2026-06-10 21:00:00,30.9,0.0,0.257,15.5,3.3,628,3,4,Normal Operations
2026-06-10 22:00:00,30.7,0.0,0.257,16.6,3.3,701,3,3,Normal Operations
2026-06-10 23:00:00,30.2,0.0,0.256,12.2,3.3,752,9,0,Normal Operations
2026-06-11 00:00:00,29.8,0.0,0.256,11.5,3.3,756,4,0,Normal Operations
2026-06-11 01:00:00,29.7,0.0,0.256,10.8,3.3,265,15,2,Normal Operations
2026-06-11 02:00:00,29.7,0.0,0.256,11.2,3.3,948,1,0,Normal Operations
2026-06-11 03:00:00,29.5,0.0,0.255,11.5,3.3,595,1,4,Normal Operations
2026-06-11 04:00:00,29.4,0.0,0.255,11.5,3.3,689,15,3,Normal Operations
2026-06-11 05:00:00,27.2,0.0,0.266,7.6,3.3,528,7,1,Normal Operations
2026-06-11 06:00:00,27.9,0.0,0.265,13.3,3.3,873,7,1,Normal Operations
2026-06-11 07:00:00,29.5,0.0,0.265,19.1,3.3,262,2,4,Normal Operations
2026-06-11 08:00:00,31.2,0.0,0.264,21.2,3.3,465,9,0,Normal Operations
2026-06-11 09:00:00,33.1,0.0,0.263,22.3,3.3,625,9,1,Normal Operations
2026-06-11 10:00:00,34.8,0.0,0.262,22.3,3.3,338,5,0,Normal Operations
2026-06-11 11:00:00,35.8,0.0,0.264,21.6,3.3,171,15,4,Normal Operations
2026-06-11 12:00:00,37.3,0.0,0.262,20.9,3.3,544,15,1,Normal Operations
2026-06-11 13:00:00,38.3,0.0,0.26,22.0,3.3,754,3,2,Normal Operations
2026-06-11 14:00:00,39.0,0.0,0.258,22.0,3.3,921,3,3,Normal Operations
2026-06-11 15:00:00,39.7,0.0,0.257,21.2,3.3,608,12,0,Normal Operations
2026-06-11 16:00:00,39.5,0.0,0.256,23.4,3.3,894,3,0,Normal Operations
2026-06-11 17:00:00,39.3,0.0,0.245,23.0,3.3,368,6,0,Normal Operations
2026-06-11 18:00:00,37.3,0.0,0.245,18.7,3.3,852,4,0,Normal Operations
2026-06-11 19:00:00,35.6,0.0,0.245,7.6,3.3,514,8,4,Normal Operations
2026-06-11 20:00:00,34.8,0.0,0.244,19.1,3.2,344,15,4,Normal Operations
2026-06-11 21:00:00,34.1,0.0,0.244,19.4,3.2,774,13,4,Normal Operations
2026-06-11 22:00:00,33.1,0.1,0.245,20.9,3.1,159,11,4,Normal Operations
2026-06-11 23:00:00,32.5,0.0,0.253,22.0,2.3,105,13,1,Normal Operations
2026-06-12 00:00:00,31.0,0.0,0.253,34.6,2.1,808,11,4,Normal Operations
2026-06-12 01:00:00,30.2,0.0,0.252,29.9,1.3,669,11,1,Normal Operations
2026-06-12 02:00:00,29.6,0.0,0.252,19.1,0.8,916,5,2,Normal Operations
2026-06-12 03:00:00,29.0,0.0,0.252,13.3,0.8,506,1,4,Normal Operations
2026-06-12 04:00:00,28.7,0.0,0.252,16.2,0.8,316,9,2,Normal Operations
2026-06-12 05:00:00,28.6,0.0,0.247,16.6,0.8,125,1,4,Normal Operations
2026-06-12 06:00:00,29.5,0.0,0.247,18.0,0.8,914,6,2,Normal Operations
2026-06-12 07:00:00,30.8,0.0,0.247,24.8,0.8,104,1,3,Normal Operations
2026-06-12 08:00:00,32.3,0.0,0.246,28.4,0.8,631,3,2,Normal Operations
2026-06-12 09:00:00,33.8,0.0,0.246,27.4,0.8,489,15,1,Normal Operations
2026-06-12 10:00:00,35.0,0.0,0.245,28.1,0.8,809,10,0,Normal Operations
2026-06-12 11:00:00,36.3,0.0,0.254,29.2,0.8,670,5,2,Normal Operations
2026-06-12 12:00:00,37.5,0.0,0.253,32.8,0.8,547,15,0,Normal Operations
2026-06-12 13:00:00,38.4,0.0,0.251,31.7,0.8,853,10,3,Normal Operations
2026-06-12 14:00:00,37.9,0.0,0.25,28.4,0.8,245,7,3,Normal Operations
2026-06-12 15:00:00,37.9,0.0,0.25,27.0,0.8,487,14,1,Normal Operations
2026-06-12 16:00:00,34.3,0.0,0.249,26.3,0.8,884,10,1,Normal Operations
2026-06-12 17:00:00,35.3,0.2,0.25,38.5,1.0,348,8,2,Normal Operations
2026-06-12 18:00:00,33.6,0.0,0.249,30.6,1.0,625,12,4,Normal Operations
2026-06-12 19:00:00,32.4,0.0,0.249,31.7,1.0,561,9,3,Normal Operations
2026-06-12 20:00:00,31.7,0.0,0.248,23.4,1.0,112,6,0,Normal Operations
2026-06-12 21:00:00,31.3,0.0,0.248,19.8,1.0,483,15,4,Normal Operations
2026-06-12 22:00:00,31.0,0.0,0.248,14.0,1.0,655,11,3,Normal Operations
2026-06-12 23:00:00,28.1,0.0,0.248,9.0,1.0,986,9,2,Normal Operations
2026-06-13 00:00:00,28.0,0.0,0.248,18.7,1.0,498,8,3,Normal Operations
2026-06-13 01:00:00,27.6,0.0,0.247,16.2,1.0,118,9,1,Normal Operations
2026-06-13 02:00:00,27.5,0.0,0.248,9.7,1.0,674,10,0,Normal Operations
2026-06-13 03:00:00,26.8,0.1,0.248,10.4,1.0,590,4,0,Normal Operations
2026-06-13 04:00:00,26.8,0.0,0.248,10.4,0.7000000000000001,850,9,1,Normal Operations
2026-06-13 05:00:00,27.5,0.0,0.271,12.2,0.7000000000000001,518,15,4,Normal Operations
2026-06-13 06:00:00,27.8,0.0,0.271,16.6,0.7000000000000001,436,7,1,Normal Operations
2026-06-13 07:00:00,28.7,0.0,0.271,21.6,0.7000000000000001,518,5,0,Normal Operations
2026-06-13 08:00:00,30.2,0.0,0.27,19.4,0.7000000000000001,711,5,2,Normal Operations
2026-06-13 09:00:00,31.6,0.0,0.269,19.1,0.7000000000000001,774,1,4,Normal Operations
2026-06-13 10:00:00,32.1,0.0,0.268,20.2,0.7000000000000001,221,2,3,Normal Operations
2026-06-13 11:00:00,32.8,0.0,0.268,19.8,0.7000000000000001,531,10,2,Normal Operations
2026-06-13 12:00:00,34.2,0.1,0.267,31.3,0.8,143,3,4,Normal Operations
2026-06-13 13:00:00,34.7,0.0,0.266,31.3,0.6000000000000001,971,14,0,Normal Operations
2026-06-13 14:00:00,35.1,0.0,0.264,25.6,0.5,416,14,0,Normal Operations
2026-06-13 15:00:00,35.2,0.0,0.263,22.7,0.5,480,8,2,Normal Operations
2026-06-13 16:00:00,35.0,0.0,0.262,24.1,0.5,244,6,4,Normal Operations
2026-06-13 17:00:00,34.6,0.0,0.293,23.8,0.5,426,12,3,Normal Operations
2026-06-13 18:00:00,33.2,0.0,0.292,30.2,0.5,462,10,3,Normal Operations
2026-06-13 19:00:00,32.3,0.0,0.292,18.7,0.5,149,11,1,Normal Operations
2026-06-13 20:00:00,31.0,0.0,0.291,10.1,0.5,164,13,2,Normal Operations
2026-06-13 21:00:00,29.5,0.0,0.291,19.4,0.5,454,15,4,Normal Operations
2026-06-13 22:00:00,29.0,0.0,0.291,14.4,0.5,899,14,2,Normal Operations
2026-06-13 23:00:00,27.9,0.0,0.291,9.4,0.5,263,5,3,Normal Operations
2026-06-14 00:00:00,27.6,0.0,0.291,9.4,0.5,240,13,4,Normal Operations
2026-06-14 01:00:00,27.4,0.0,0.29,9.0,0.5,925,1,0,Normal Operations
2026-06-14 02:00:00,25.1,0.8,0.299,25.9,1.3,227,12,0,Normal Operations
2026-06-14 03:00:00,23.7,6.0,0.381,24.5,7.3,497,11,4,Pause Operations & Maintain Equipment
2026-06-14 04:00:00,24.0,2.0,0.407,22.7,9.3,979,12,2,Normal Operations
2026-06-14 05:00:00,24.6,0.0,0.295,15.8,9.3,562,9,2,Normal Operations
2026-06-14 06:00:00,25.9,0.0,0.295,12.6,9.3,850,3,0,Normal Operations
2026-06-14 07:00:00,27.6,0.0,0.294,13.3,9.3,935,3,0,Normal Operations
2026-06-14 08:00:00,29.3,0.0,0.294,14.4,9.3,907,2,3,Normal Operations
2026-06-14 09:00:00,32.1,0.0,0.292,23.0,9.3,286,4,4,Normal Operations
2026-06-14 10:00:00,34.2,0.0,0.291,28.8,9.3,819,12,2,Normal Operations
2026-06-14 11:00:00,36.1,0.0,0.309,32.4,9.3,831,2,3,Normal Operations
2026-06-14 12:00:00,36.9,0.0,0.306,33.5,9.3,289,13,2,Normal Operations
2026-06-14 13:00:00,34.7,0.1,0.304,45.7,9.4,487,9,0,Normal Operations
2026-06-14 14:00:00,33.4,0.2,0.304,56.2,9.6,528,12,4,Normal Operations
2026-06-14 15:00:00,35.3,0.0,0.302,35.3,9.6,957,10,1,Normal Operations
2026-06-14 16:00:00,35.6,0.0,0.3,28.8,9.6,383,7,4,Normal Operations
2026-06-14 17:00:00,35.5,0.3,0.321,19.8,9.9,963,8,1,Normal Operations
2026-06-14 18:00:00,34.0,0.0,0.321,18.0,9.9,336,3,3,Normal Operations
2026-06-14 19:00:00,28.5,0.1,0.321,50.0,10.0,293,6,1,Normal Operations
2026-06-14 20:00:00,25.5,0.8,0.327,56.9,10.8,386,15,1,Normal Operations
2026-06-14 21:00:00,26.2,0.3,0.329,24.5,11.1,870,10,3,Normal Operations
2026-06-14 22:00:00,26.9,0.0,0.329,20.9,11.0,857,6,4,Normal Operations
2026-06-14 23:00:00,27.7,0.0,0.335,20.2,11.0,235,13,3,Normal Operations
2026-06-15 00:00:00,27.4,0.0,0.334,16.2,11.0,891,1,0,Normal Operations
2026-06-15 01:00:00,27.1,0.0,0.334,18.4,11.0,882,6,0,Normal Operations
2026-06-15 02:00:00,26.9,0.0,0.333,18.4,11.0,270,13,1,Normal Operations
2026-06-15 03:00:00,27.1,0.0,0.333,17.3,11.0,258,14,3,Normal Operations
2026-06-15 04:00:00,27.0,0.0,0.333,17.3,11.0,300,3,3,Normal Operations
2026-06-15 05:00:00,27.2,0.0,0.307,15.8,11.0,586,11,3,Normal Operations
2026-06-15 06:00:00,27.7,0.0,0.306,11.2,11.0,656,3,4,Normal Operations
2026-06-15 07:00:00,29.2,0.0,0.305,18.4,11.0,875,3,2,Normal Operations
2026-06-15 08:00:00,30.8,0.0,0.304,22.7,11.0,682,10,2,Normal Operations
2026-06-15 09:00:00,32.1,0.0,0.302,25.2,11.0,603,11,2,Normal Operations
2026-06-15 10:00:00,33.8,0.0,0.3,27.0,11.0,975,15,4,Normal Operations
2026-06-15 11:00:00,35.8,0.0,0.316,28.8,11.0,470,11,3,Normal Operations
2026-06-15 12:00:00,36.6,0.0,0.313,32.0,11.0,202,15,2,Normal Operations
2026-06-15 13:00:00,37.1,0.0,0.31,32.4,11.0,224,10,3,Normal Operations
2026-06-15 14:00:00,36.8,0.0,0.306,34.9,11.0,412,11,1,Normal Operations
2026-06-15 15:00:00,36.5,0.0,0.304,34.9,11.0,897,8,2,Normal Operations
2026-06-15 16:00:00,36.0,0.0,0.302,26.3,11.0,557,13,1,Normal Operations
2026-06-15 17:00:00,36.9,0.0,0.276,18.0,10.8,329,5,4,Normal Operations
2026-06-15 18:00:00,35.0,0.0,0.276,9.7,10.8,757,4,0,Normal Operations
2026-06-15 19:00:00,32.6,0.0,0.275,6.1,10.8,981,13,4,Normal Operations
2026-06-15 20:00:00,32.0,0.0,0.275,9.0,10.8,296,9,4,Normal Operations
2026-06-15 21:00:00,31.3,0.0,0.274,21.6,10.8,984,9,4,Normal Operations
2026-06-15 22:00:00,30.9,0.0,0.274,25.2,10.8,832,1,2,Normal Operations
2026-06-15 23:00:00,30.1,0.0,0.271,25.9,10.8,522,2,1,Normal Operations
2026-06-16 00:00:00,29.5,0.2,0.272,19.1,11.0,671,8,2,Normal Operations
2026-06-16 01:00:00,29.7,0.0,0.271,19.8,11.0,709,5,0,Normal Operations
2026-06-16 02:00:00,29.5,0.0,0.271,19.8,11.0,270,7,4,Normal Operations
2026-06-16 03:00:00,29.0,0.0,0.271,15.1,10.9,481,1,3,Normal Operations
2026-06-16 04:00:00,28.3,0.0,0.271,11.2,10.9,272,12,0,Normal Operations
2026-06-16 05:00:00,27.7,0.0,0.273,15.5,10.9,762,10,1,Normal Operations
2026-06-16 06:00:00,28.4,0.0,0.273,15.5,10.9,552,12,0,Normal Operations
2026-06-16 07:00:00,30.0,0.0,0.272,19.4,10.9,449,5,2,Normal Operations
2026-06-16 08:00:00,32.3,0.0,0.271,26.3,10.9,733,11,3,Normal Operations
2026-06-16 09:00:00,34.2,0.0,0.27,29.5,10.9,593,12,2,Normal Operations
2026-06-16 10:00:00,35.6,0.0,0.269,32.0,10.9,719,3,4,Normal Operations
2026-06-16 11:00:00,36.7,0.0,0.279,31.7,10.9,103,10,4,Normal Operations
2026-06-16 12:00:00,37.7,0.0,0.276,22.3,10.8,192,12,0,Normal Operations
2026-06-16 13:00:00,38.3,0.0,0.274,23.0,10.8,105,12,4,Normal Operations
2026-06-16 14:00:00,38.1,0.0,0.273,23.0,10.8,387,14,4,Normal Operations
2026-06-16 15:00:00,37.9,0.0,0.271,25.2,10.8,717,2,1,Normal Operations
2026-06-16 16:00:00,37.3,0.0,0.27,27.0,10.8,245,2,1,Normal Operations
2026-06-16 17:00:00,38.5,0.0,0.259,26.3,10.8,882,9,2,Normal Operations
2026-06-16 18:00:00,35.7,0.0,0.259,14.4,10.8,523,13,2,Normal Operations
2026-06-16 19:00:00,33.2,0.0,0.258,9.7,10.8,989,4,1,Normal Operations
2026-06-16 20:00:00,31.7,0.0,0.258,25.6,10.8,707,4,0,Normal Operations
2026-06-16 21:00:00,30.3,0.0,0.258,26.3,10.8,556,7,1,Normal Operations
2026-06-16 22:00:00,29.9,0.0,0.257,20.9,10.8,840,10,2,Normal Operations
2026-06-16 23:00:00,29.0,0.0,0.251,20.9,10.8,301,10,3,Normal Operations
2026-06-17 00:00:00,28.7,0.0,0.251,21.6,10.8,311,13,4,Normal Operations
2026-06-17 01:00:00,28.2,0.0,0.25,18.0,10.8,105,2,3,Normal Operations
2026-06-17 02:00:00,27.6,0.0,0.25,18.4,10.0,723,3,3,Normal Operations
2026-06-17 03:00:00,27.1,0.0,0.25,18.4,4.0,475,3,4,Normal Operations
2026-06-17 04:00:00,26.7,0.0,0.25,14.4,2.0,990,6,1,Normal Operations
2026-06-17 05:00:00,27.0,0.0,0.257,7.6,2.0,546,3,0,Normal Operations
2026-06-17 06:00:00,28.2,0.0,0.257,16.6,2.0,934,11,3,Normal Operations
2026-06-17 07:00:00,30.1,0.0,0.256,23.4,2.0,205,5,0,Normal Operations
2026-06-17 08:00:00,31.7,0.0,0.255,25.6,2.0,750,4,2,Normal Operations
2026-06-17 09:00:00,33.6,0.0,0.255,24.8,2.0,910,3,3,Normal Operations
2026-06-17 10:00:00,35.5,0.0,0.253,25.2,2.0,500,8,2,Normal Operations
2026-06-17 11:00:00,36.5,0.0,0.276,23.4,2.0,195,14,1,Normal Operations
2026-06-17 12:00:00,37.2,0.0,0.274,21.2,2.0,487,10,3,Normal Operations
2026-06-17 13:00:00,37.6,0.0,0.272,22.0,1.9,551,3,2,Normal Operations
2026-06-17 14:00:00,37.7,0.0,0.27,21.6,1.7,948,6,2,Normal Operations
2026-06-17 15:00:00,37.7,0.0,0.268,17.6,1.7,908,13,1,Normal Operations
2026-06-17 16:00:00,37.4,0.0,0.267,14.8,1.7,1000,15,0,Normal Operations
2026-06-17 17:00:00,35.0,0.8,0.244,47.5,2.2,515,7,0,Normal Operations
2026-06-17 18:00:00,30.9,0.0,0.244,42.8,2.2,825,7,3,Normal Operations
2026-06-17 19:00:00,30.6,0.0,0.243,19.1,2.1,603,2,1,Normal Operations
2026-06-17 20:00:00,30.5,0.0,0.243,13.7,1.3,553,14,3,Normal Operations
2026-06-17 21:00:00,30.1,0.0,0.243,17.6,1.0,390,3,0,Normal Operations
2026-06-17 22:00:00,30.0,0.0,0.243,16.2,1.0,633,12,1,Normal Operations
2026-06-17 23:00:00,30.3,0.0,0.256,8.6,1.0,292,10,4,Normal Operations
2026-06-18 00:00:00,30.0,0.0,0.256,15.8,1.0,249,10,1,Normal Operations
2026-06-18 01:00:00,29.6,0.0,0.256,10.4,1.0,979,15,1,Normal Operations
2026-06-18 02:00:00,28.9,0.0,0.256,6.5,1.0,858,4,4,Normal Operations
2026-06-18 03:00:00,28.7,0.0,0.256,9.4,1.0,878,7,2,Normal Operations
2026-06-18 04:00:00,28.6,0.0,0.255,11.9,1.0,862,2,2,Normal Operations
2026-06-18 05:00:00,26.8,0.0,0.28,11.9,1.0,614,3,2,Normal Operations
2026-06-18 06:00:00,27.8,0.0,0.279,13.0,1.0,492,7,0,Normal Operations
2026-06-18 07:00:00,29.6,0.0,0.279,14.0,1.0,415,7,1,Normal Operations
2026-06-18 08:00:00,30.8,0.0,0.278,22.0,1.0,175,15,4,Normal Operations
2026-06-18 09:00:00,31.9,0.0,0.277,22.7,1.0,698,10,0,Normal Operations
2026-06-18 10:00:00,34.0,0.1,0.276,33.1,1.1,369,3,4,Normal Operations
2026-06-18 11:00:00,34.7,0.5,0.281,41.0,1.6,324,12,0,Normal Operations
2026-06-18 12:00:00,35.6,0.0,0.279,33.5,1.6,629,1,0,Normal Operations
2026-06-18 13:00:00,35.9,0.0,0.277,31.0,1.6,212,12,0,Normal Operations
2026-06-18 14:00:00,35.9,0.1,0.276,30.2,1.7,350,3,4,Normal Operations
2026-06-18 15:00:00,29.9,2.0,0.296,37.8,3.7,332,5,3,Normal Operations
2026-06-18 16:00:00,32.2,0.4,0.298,27.4,4.1000000000000005,940,7,0,Normal Operations
2026-06-18 17:00:00,33.6,0.0,0.285,20.5,4.1000000000000005,890,4,2,Normal Operations
2026-06-18 18:00:00,32.5,0.0,0.285,21.6,4.1000000000000005,813,13,1,Normal Operations
2026-06-18 19:00:00,31.6,0.0,0.284,10.4,4.1000000000000005,182,13,3,Normal Operations
2026-06-18 20:00:00,31.6,0.0,0.284,4.7,4.1000000000000005,224,11,3,Normal Operations
2026-06-18 21:00:00,31.2,0.0,0.284,4.3,4.1000000000000005,274,11,4,Normal Operations
2026-06-18 22:00:00,30.8,0.0,0.284,4.3,4.1000000000000005,168,15,3,Normal Operations
2026-06-18 23:00:00,29.5,0.0,0.293,4.0,4.1000000000000005,146,1,4,Normal Operations
2026-06-19 00:00:00,28.7,0.0,0.293,11.9,3.9,983,6,4,Normal Operations
2026-06-19 01:00:00,28.4,0.0,0.292,10.1,3.9,355,2,2,Normal Operations
2026-06-19 02:00:00,27.5,0.0,0.292,18.0,3.9,826,12,0,Normal Operations
2026-06-19 03:00:00,27.8,0.0,0.292,14.0,3.9,129,3,3,Normal Operations
2026-06-19 04:00:00,27.7,0.0,0.292,9.4,3.9,380,4,0,Normal Operations
2026-06-19 05:00:00,27.0,0.0,0.34,10.4,3.9,336,6,0,Normal Operations
2026-06-19 06:00:00,26.5,0.2,0.341,14.0,4.1000000000000005,347,6,0,Normal Operations
2026-06-19 07:00:00,25.7,0.2,0.343,29.9,4.300000000000001,467,7,4,Normal Operations
2026-06-19 08:00:00,29.0,0.1,0.342,25.2,4.4,594,5,0,Normal Operations
2026-06-19 09:00:00,31.5,0.0,0.34,16.9,4.4,124,7,3,Normal Operations
2026-06-19 10:00:00,32.9,0.0,0.337,15.1,4.4,685,2,4,Normal Operations
2026-06-19 11:00:00,34.4,0.0,0.363,20.9,4.4,817,1,3,Normal Operations
2026-06-19 12:00:00,35.5,0.0,0.359,24.1,4.4,589,12,4,Normal Operations
2026-06-19 13:00:00,35.8,0.0,0.354,25.2,4.4,593,10,1,Normal Operations
2026-06-19 14:00:00,35.7,0.0,0.351,32.0,4.4,413,8,1,Normal Operations
2026-06-19 15:00:00,36.0,0.0,0.348,32.0,4.4,705,1,1,Normal Operations
2026-06-19 16:00:00,36.2,0.2,0.346,19.8,4.6000000000000005,474,12,1,Normal Operations
2026-06-19 17:00:00,35.6,0.1,0.319,13.3,4.7,738,2,4,Normal Operations
2026-06-19 18:00:00,33.8,0.0,0.318,15.8,4.7,124,11,0,Normal Operations
2026-06-19 19:00:00,32.6,0.0,0.318,14.0,4.7,433,12,2,Normal Operations
2026-06-19 20:00:00,31.5,0.0,0.317,9.7,4.7,454,10,2,Normal Operations
2026-06-19 21:00:00,31.2,0.0,0.317,14.8,4.7,215,6,1,Normal Operations
2026-06-19 22:00:00,30.9,0.0,0.316,18.0,4.7,147,1,0,Normal Operations
