time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall
2026-05-27 16:00:00,42.7,0.0,0.235,31.3,0.0
2026-05-27 17:00:00,42.1,0.0,0.235,29.2,0.0
2026-05-27 18:00:00,39.6,0.0,0.235,16.6,0.0
2026-05-27 19:00:00,37.9,0.0,0.235,5.0,0.0
2026-05-27 20:00:00,36.1,0.0,0.235,6.1,0.0
2026-05-27 21:00:00,34.9,0.0,0.235,11.9,0.0
2026-05-27 22:00:00,34.8,0.0,0.235,11.9,0.0
2026-05-27 23:00:00,33.9,0.0,0.235,12.2,0.0
2026-05-28 00:00:00,33.1,0.0,0.235,17.3,0.0
2026-05-28 01:00:00,32.6,0.0,0.235,18.4,0.0
2026-05-28 02:00:00,32.3,0.0,0.235,18.4,0.0
2026-05-28 03:00:00,31.7,0.0,0.235,13.7,0.0
2026-05-28 04:00:00,31.1,0.0,0.235,5.4,0.0
2026-05-28 05:00:00,31.1,0.0,0.235,3.2,0.0
2026-05-28 06:00:00,32.0,0.0,0.235,6.8,0.0
2026-05-28 07:00:00,34.0,0.0,0.235,10.1,0.0
2026-05-28 08:00:00,36.7,0.0,0.235,15.8,0.0
2026-05-28 09:00:00,38.6,0.0,0.235,20.5,0.0
2026-05-28 10:00:00,40.1,0.0,0.235,21.2,0.0
2026-05-28 11:00:00,42.0,0.0,0.235,24.5,0.0
2026-05-28 12:00:00,43.0,0.0,0.235,23.8,0.0
2026-05-28 13:00:00,43.6,0.0,0.235,22.7,0.0
2026-05-28 14:00:00,43.8,0.0,0.235,22.7,0.0
2026-05-28 15:00:00,43.8,0.0,0.235,22.3,0.0
2026-05-28 16:00:00,43.2,0.0,0.235,23.0,0.0
2026-05-28 17:00:00,40.4,0.0,0.235,33.8,0.0
2026-05-28 18:00:00,39.0,0.0,0.235,32.8,0.0
2026-05-28 19:00:00,37.3,0.0,0.235,10.4,0.0
2026-05-28 20:00:00,37.1,0.0,0.235,15.8,0.0
2026-05-28 21:00:00,36.2,0.0,0.235,25.6,0.0
2026-05-28 22:00:00,35.2,0.0,0.235,19.4,0.0
2026-05-28 23:00:00,34.3,0.0,0.235,15.5,0.0
2026-05-29 00:00:00,33.0,0.0,0.235,17.3,0.0
2026-05-29 01:00:00,32.2,0.0,0.235,13.3,0.0
2026-05-29 02:00:00,31.7,0.0,0.235,18.4,0.0
2026-05-29 03:00:00,31.4,0.0,0.235,16.9,0.0
2026-05-29 04:00:00,30.7,0.0,0.235,12.2,0.0
2026-05-29 05:00:00,28.2,0.0,0.235,13.3,0.0
2026-05-29 06:00:00,29.3,0.0,0.235,18.7,0.0
2026-05-29 07:00:00,31.6,0.0,0.235,16.2,0.0
2026-05-29 08:00:00,34.3,0.0,0.235,18.0,0.0
2026-05-29 09:00:00,36.9,0.0,0.235,20.5,0.0
2026-05-29 10:00:00,38.6,0.0,0.235,24.1,0.0
2026-05-29 11:00:00,39.5,0.0,0.235,24.1,0.0
2026-05-29 12:00:00,40.9,0.0,0.234,31.3,0.0
2026-05-29 13:00:00,40.7,0.1,0.236,34.6,0.1
2026-05-29 14:00:00,41.3,0.0,0.236,35.6,0.1
2026-05-29 15:00:00,40.6,0.0,0.236,34.6,0.1
2026-05-29 16:00:00,40.5,0.0,0.236,32.0,0.1
2026-05-29 17:00:00,40.2,0.0,0.235,22.7,0.1
2026-05-29 18:00:00,38.0,0.0,0.235,15.1,0.1
2026-05-29 19:00:00,35.9,0.0,0.235,15.5,0.1
2026-05-29 20:00:00,35.3,0.0,0.235,7.2,0.1
2026-05-29 21:00:00,35.1,0.0,0.235,8.3,0.1
2026-05-29 22:00:00,33.1,0.0,0.235,13.0,0.1
2026-05-29 23:00:00,31.4,0.0,0.235,11.5,0.1
2026-05-30 00:00:00,31.1,0.0,0.235,16.6,0.1
2026-05-30 01:00:00,31.5,0.0,0.235,22.7,0.1
2026-05-30 02:00:00,31.2,0.0,0.235,22.0,0.1
2026-05-30 03:00:00,30.3,0.0,0.235,15.5,0.1
2026-05-30 04:00:00,29.8,0.0,0.235,24.8,0.1
2026-05-30 05:00:00,28.6,0.0,0.235,22.3,0.1
2026-05-30 06:00:00,26.7,0.2,0.237,36.7,0.30000000000000004
2026-05-30 07:00:00,28.7,0.3,0.239,37.1,0.6
2026-05-30 08:00:00,32.4,0.0,0.239,24.5,0.6
2026-05-30 09:00:00,34.6,0.0,0.239,20.9,0.6
2026-05-30 10:00:00,36.2,0.0,0.239,21.2,0.6
2026-05-30 11:00:00,37.4,0.0,0.238,24.1,0.6
2026-05-30 12:00:00,38.1,0.0,0.238,24.8,0.6
2026-05-30 13:00:00,38.6,0.0,0.238,23.8,0.6
2026-05-30 14:00:00,38.9,0.0,0.238,24.1,0.6
2026-05-30 15:00:00,38.8,0.1,0.239,24.5,0.7
2026-05-30 16:00:00,38.4,0.0,0.238,27.4,0.7
2026-05-30 17:00:00,25.4,1.2,0.238,47.2,1.9
2026-05-30 18:00:00,26.8,1.8,0.259,29.2,3.7
2026-05-30 19:00:00,28.2,0.0,0.259,21.2,3.7
2026-05-30 20:00:00,27.5,0.0,0.259,21.2,3.7
2026-05-30 21:00:00,27.1,0.0,0.259,16.9,3.7
2026-05-30 22:00:00,26.9,0.0,0.258,11.9,3.7
2026-05-30 23:00:00,26.2,0.0,0.258,12.2,3.7
2026-05-31 00:00:00,26.1,0.0,0.258,12.6,3.7
2026-05-31 01:00:00,26.0,0.0,0.258,4.0,3.7
2026-05-31 02:00:00,25.8,0.0,0.258,8.3,3.7
2026-05-31 03:00:00,25.7,0.0,0.258,8.3,3.7
2026-05-31 04:00:00,25.3,0.0,0.257,7.9,3.7
2026-05-31 05:00:00,24.6,0.0,0.214,7.2,3.7
2026-05-31 06:00:00,25.2,0.0,0.214,15.1,3.7
2026-05-31 07:00:00,26.9,0.0,0.214,17.3,3.7
2026-05-31 08:00:00,29.5,0.0,0.214,18.7,3.7
2026-05-31 09:00:00,32.2,0.0,0.214,19.1,3.7
2026-05-31 10:00:00,34.5,0.0,0.214,22.0,3.7
2026-05-31 11:00:00,35.5,0.0,0.227,23.0,3.7
2026-05-31 12:00:00,36.8,0.0,0.227,27.7,3.7
2026-05-31 13:00:00,37.7,0.0,0.227,27.4,3.7
2026-05-31 14:00:00,38.6,0.0,0.227,23.4,3.7
2026-05-31 15:00:00,38.6,0.0,0.227,33.1,3.7
2026-05-31 16:00:00,37.9,0.0,0.227,38.2,3.7
2026-05-31 17:00:00,36.6,0.0,0.236,36.0,3.7
2026-05-31 18:00:00,35.5,0.0,0.236,27.4,3.7
2026-05-31 19:00:00,34.6,0.0,0.236,20.2,3.7
2026-05-31 20:00:00,34.1,0.0,0.236,15.5,3.7
2026-05-31 21:00:00,33.4,0.0,0.236,10.8,3.7
2026-05-31 22:00:00,32.5,0.0,0.236,16.2,3.7
2026-05-31 23:00:00,31.3,0.0,0.261,16.2,3.7
2026-06-01 00:00:00,30.0,0.0,0.261,23.0,3.7
2026-06-01 01:00:00,29.7,0.0,0.261,11.2,3.7
2026-06-01 02:00:00,29.2,0.0,0.26,10.1,3.7
2026-06-01 03:00:00,28.1,0.0,0.26,10.4,3.7
2026-06-01 04:00:00,27.8,0.0,0.26,7.2,3.7
2026-06-01 05:00:00,26.6,0.0,0.246,4.3,3.7
2026-06-01 06:00:00,27.1,0.0,0.246,7.9,3.7
2026-06-01 07:00:00,28.8,0.0,0.245,12.6,3.7
2026-06-01 08:00:00,31.1,0.0,0.245,16.2,3.7
2026-06-01 09:00:00,33.1,0.0,0.244,19.1,3.7
2026-06-01 10:00:00,35.0,0.0,0.244,21.6,3.7
2026-06-01 11:00:00,36.1,0.0,0.243,21.6,3.7
2026-06-01 12:00:00,37.0,0.0,0.242,17.6,3.7
2026-06-01 13:00:00,37.7,0.0,0.242,16.6,3.5999999999999996
2026-06-01 14:00:00,37.7,0.0,0.241,16.2,3.5999999999999996
2026-06-01 15:00:00,37.9,0.0,0.24,16.6,3.5999999999999996
2026-06-01 16:00:00,37.8,0.0,0.24,17.6,3.5999999999999996
2026-06-01 17:00:00,37.0,0.0,0.261,17.3,3.5999999999999996
2026-06-01 18:00:00,35.7,0.0,0.26,11.2,3.5999999999999996
2026-06-01 19:00:00,34.2,0.0,0.26,1.8,3.5999999999999996
2026-06-01 20:00:00,32.9,0.0,0.26,6.1,3.5999999999999996
2026-06-01 21:00:00,31.4,0.0,0.259,15.1,3.5999999999999996
2026-06-01 22:00:00,30.1,0.0,0.259,14.8,3.5999999999999996
2026-06-01 23:00:00,29.5,0.0,0.259,12.2,3.5999999999999996
2026-06-02 00:00:00,29.5,0.0,0.258,17.3,3.5999999999999996
2026-06-02 01:00:00,29.2,0.0,0.258,18.4,3.5999999999999996
2026-06-02 02:00:00,28.9,0.0,0.258,17.6,3.5999999999999996
2026-06-02 03:00:00,28.4,0.0,0.257,13.7,3.5999999999999996
2026-06-02 04:00:00,28.1,0.0,0.257,18.7,3.5999999999999996
2026-06-02 05:00:00,27.2,0.0,0.239,19.1,3.5999999999999996
2026-06-02 06:00:00,28.0,0.0,0.239,16.6,3.4000000000000004
2026-06-02 07:00:00,29.5,0.0,0.239,22.0,3.0999999999999996
2026-06-02 08:00:00,31.1,0.0,0.239,29.2,3.0999999999999996
2026-06-02 09:00:00,33.3,0.0,0.239,28.1,3.0999999999999996
2026-06-02 10:00:00,35.3,0.0,0.238,23.8,3.0999999999999996
2026-06-02 11:00:00,36.8,0.0,0.238,25.2,3.0999999999999996
2026-06-02 12:00:00,37.5,0.0,0.238,26.3,3.0999999999999996
2026-06-02 13:00:00,38.0,0.0,0.238,26.3,3.0999999999999996
2026-06-02 14:00:00,38.2,0.0,0.238,27.4,3.0999999999999996
2026-06-02 15:00:00,37.8,0.0,0.238,29.2,3.0
2026-06-02 16:00:00,37.1,0.0,0.238,29.2,3.0
2026-06-02 17:00:00,37.3,0.0,0.245,24.8,1.8
2026-06-02 18:00:00,35.6,0.0,0.244,14.8,0.0
2026-06-02 19:00:00,33.0,0.0,0.244,10.8,0.0
2026-06-02 20:00:00,31.0,0.0,0.244,14.8,0.0
2026-06-02 21:00:00,29.6,0.0,0.244,13.3,0.0
2026-06-02 22:00:00,29.3,0.0,0.244,10.8,0.0
2026-06-02 23:00:00,28.5,0.0,0.254,10.8,0.0
2026-06-03 00:00:00,28.5,0.0,0.254,10.4,0.0
2026-06-03 01:00:00,28.7,0.0,0.254,6.5,0.0
2026-06-03 02:00:00,28.6,0.0,0.253,10.4,0.0
2026-06-03 03:00:00,28.4,0.0,0.253,13.0,0.0
2026-06-03 04:00:00,28.0,0.0,0.253,13.0,0.0
2026-06-03 05:00:00,28.1,0.0,0.238,6.5,0.0
2026-06-03 06:00:00,28.7,0.0,0.238,14.8,0.0
2026-06-03 07:00:00,31.0,0.0,0.237,14.8,0.0
2026-06-03 08:00:00,33.4,0.0,0.237,12.2,0.0
2026-06-03 09:00:00,35.2,0.0,0.237,15.5,0.0
2026-06-03 10:00:00,36.7,0.0,0.237,20.5,0.0
2026-06-03 11:00:00,37.2,0.1,0.238,25.9,0.1
2026-06-03 12:00:00,37.8,0.0,0.238,24.1,0.1
2026-06-03 13:00:00,38.3,0.0,0.238,24.5,0.1
2026-06-03 14:00:00,38.5,0.0,0.238,25.6,0.1
2026-06-03 15:00:00,38.3,0.0,0.237,25.6,0.1
2026-06-03 16:00:00,37.8,0.0,0.237,25.2,0.1
2026-06-03 17:00:00,38.0,0.0,0.232,22.7,0.1
2026-06-03 18:00:00,36.7,0.0,0.232,19.4,0.1
2026-06-03 19:00:00,35.5,0.0,0.232,13.3,0.1
2026-06-03 20:00:00,34.5,0.0,0.232,12.6,0.1
2026-06-03 21:00:00,33.8,0.0,0.232,9.4,0.1
2026-06-03 22:00:00,33.8,0.0,0.232,3.2,0.1
2026-06-03 23:00:00,32.8,0.0,0.233,6.8,0.1
2026-06-04 00:00:00,27.6,0.7,0.24,22.3,0.7999999999999999
2026-06-04 01:00:00,25.6,1.0,0.251,18.7,1.7999999999999998
2026-06-04 02:00:00,24.6,2.1,0.277,22.7,3.9
2026-06-04 03:00:00,25.6,0.3,0.281,15.5,4.2
2026-06-04 04:00:00,26.2,0.0,0.281,10.4,4.2
2026-06-04 05:00:00,29.1,0.0,0.233,10.4,4.2
2026-06-04 06:00:00,29.8,0.0,0.233,19.1,4.2
2026-06-04 07:00:00,31.7,0.0,0.233,22.0,4.2
2026-06-04 08:00:00,33.2,0.0,0.233,24.1,4.2
2026-06-04 09:00:00,35.0,0.0,0.233,24.1,4.2
2026-06-04 10:00:00,36.7,0.0,0.233,22.0,4.2
2026-06-04 11:00:00,38.1,0.0,0.241,23.4,4.2
2026-06-04 12:00:00,38.7,0.0,0.24,29.5,4.2
2026-06-04 13:00:00,39.1,0.0,0.24,29.5,4.2
2026-06-04 14:00:00,38.9,0.0,0.24,28.1,4.2
2026-06-04 15:00:00,38.7,0.0,0.24,25.2,4.2
2026-06-04 16:00:00,38.4,0.0,0.24,21.2,4.2
2026-06-04 17:00:00,37.9,0.0,0.232,24.1,4.2
2026-06-04 18:00:00,36.6,0.0,0.232,15.8,4.2
2026-06-04 19:00:00,35.5,0.0,0.232,7.6,4.2
2026-06-04 20:00:00,34.9,0.0,0.232,4.3,4.2
2026-06-04 21:00:00,34.1,0.0,0.232,5.8,4.2
2026-06-04 22:00:00,33.0,0.0,0.232,16.9,4.2
2026-06-04 23:00:00,31.9,0.0,0.241,18.4,4.2
2026-06-05 00:00:00,30.8,0.0,0.241,13.0,4.2
2026-06-05 01:00:00,29.9,0.0,0.241,3.6,4.2
2026-06-05 02:00:00,29.3,0.0,0.241,9.4,4.2
2026-06-05 03:00:00,28.6,0.0,0.241,15.5,4.2
2026-06-05 04:00:00,28.4,0.0,0.241,13.3,4.2
2026-06-05 05:00:00,27.8,0.0,0.271,5.0,4.2
2026-06-05 06:00:00,28.6,0.0,0.271,13.0,4.2
2026-06-05 07:00:00,30.6,0.0,0.27,16.9,4.2
2026-06-05 08:00:00,32.2,0.0,0.269,22.7,4.2
2026-06-05 09:00:00,33.8,0.0,0.268,22.7,4.2
2026-06-05 10:00:00,35.1,0.0,0.266,20.9,4.2
2026-06-05 11:00:00,36.2,0.0,0.274,28.1,4.2
2026-06-05 12:00:00,37.0,0.0,0.272,27.4,4.2
2026-06-05 13:00:00,36.7,0.0,0.27,35.6,4.2
2026-06-05 14:00:00,36.3,0.0,0.268,36.7,4.2
2026-06-05 15:00:00,36.4,0.0,0.267,32.4,4.2
2026-06-05 16:00:00,36.1,0.0,0.265,25.2,4.2
2026-06-05 17:00:00,36.5,0.0,0.258,20.2,4.2
2026-06-05 18:00:00,35.1,0.0,0.258,15.5,4.2
2026-06-05 19:00:00,33.4,0.0,0.258,7.6,4.2
2026-06-05 20:00:00,32.1,0.0,0.257,8.6,4.2
2026-06-05 21:00:00,31.3,0.0,0.257,9.0,4.2
2026-06-05 22:00:00,31.4,0.0,0.257,13.0,4.2
2026-06-05 23:00:00,32.1,0.0,0.261,20.2,4.2
2026-06-06 00:00:00,31.3,0.0,0.261,28.4,4.2
2026-06-06 01:00:00,30.1,0.0,0.26,28.8,4.2
2026-06-06 02:00:00,29.2,0.0,0.26,21.6,4.2
2026-06-06 03:00:00,28.8,0.0,0.26,17.6,4.2
2026-06-06 04:00:00,28.4,0.0,0.26,15.8,4.2
2026-06-06 05:00:00,28.0,0.0,0.242,15.8,4.2
2026-06-06 06:00:00,29.0,0.0,0.242,15.5,4.2
2026-06-06 07:00:00,30.7,0.0,0.242,18.4,4.2
2026-06-06 08:00:00,32.3,0.0,0.242,25.2,4.2
2026-06-06 09:00:00,33.9,0.0,0.241,27.7,4.2
2026-06-06 10:00:00,35.2,0.1,0.242,29.9,4.3
2026-06-06 11:00:00,35.7,0.0,0.248,36.0,4.2
2026-06-06 12:00:00,36.6,0.0,0.247,36.7,4.2
2026-06-06 13:00:00,37.2,0.0,0.246,40.0,4.2
2026-06-06 14:00:00,35.0,0.1,0.246,49.0,4.300000000000001
2026-06-06 15:00:00,35.3,0.0,0.245,46.1,4.300000000000001
2026-06-06 16:00:00,35.6,0.0,0.244,35.3,4.300000000000001
2026-06-06 17:00:00,35.9,0.0,0.243,32.4,4.300000000000001
2026-06-06 18:00:00,34.3,0.0,0.243,31.3,4.300000000000001
2026-06-06 19:00:00,33.1,0.0,0.242,19.4,4.300000000000001
2026-06-06 20:00:00,31.8,0.0,0.242,18.0,4.300000000000001
2026-06-06 21:00:00,31.2,0.0,0.242,13.3,4.300000000000001
2026-06-06 22:00:00,30.8,0.0,0.242,13.3,4.300000000000001
2026-06-06 23:00:00,29.9,0.0,0.239,7.2,4.300000000000001
2026-06-07 00:00:00,29.1,0.0,0.239,9.4,3.6
2026-06-07 01:00:00,28.3,0.0,0.239,17.6,2.6
2026-06-07 02:00:00,28.0,0.0,0.239,19.4,0.5
2026-06-07 03:00:00,27.9,0.0,0.239,21.6,0.2
2026-06-07 04:00:00,28.2,0.0,0.238,25.2,0.2
2026-06-07 05:00:00,28.5,0.0,0.242,26.3,0.2
2026-06-07 06:00:00,29.4,0.0,0.242,22.0,0.2
2026-06-07 07:00:00,31.4,0.0,0.242,27.0,0.2
2026-06-07 08:00:00,33.1,0.0,0.242,33.5,0.2
2026-06-07 09:00:00,34.9,0.0,0.241,33.5,0.2
2026-06-07 10:00:00,36.6,0.0,0.241,33.5,0.2
2026-06-07 11:00:00,38.0,0.0,0.254,31.7,0.2
2026-06-07 12:00:00,38.2,0.0,0.252,25.9,0.2
2026-06-07 13:00:00,38.6,0.0,0.251,24.1,0.2
2026-06-07 14:00:00,38.6,0.0,0.25,21.2,0.2
2026-06-07 15:00:00,38.2,0.0,0.249,16.9,0.2
2026-06-07 16:00:00,37.9,0.0,0.248,20.9,0.2
2026-06-07 17:00:00,38.3,0.0,0.234,21.2,0.2
2026-06-07 18:00:00,37.0,0.0,0.234,12.6,0.2
2026-06-07 19:00:00,36.0,0.0,0.234,5.4,0.2
2026-06-07 20:00:00,35.3,0.0,0.234,5.4,0.2
2026-06-07 21:00:00,34.7,0.0,0.234,6.8,0.2
2026-06-07 22:00:00,33.6,0.0,0.234,6.8,0.2
2026-06-07 23:00:00,33.2,0.0,0.234,5.0,0.2
2026-06-08 00:00:00,32.2,0.0,0.234,10.8,0.2
2026-06-08 01:00:00,31.3,0.0,0.234,12.2,0.2
2026-06-08 02:00:00,30.5,0.0,0.234,12.2,0.2
2026-06-08 03:00:00,30.2,0.0,0.234,8.6,0.2
2026-06-08 04:00:00,30.0,0.0,0.234,8.3,0.2
2026-06-08 05:00:00,29.9,0.0,0.238,11.5,0.2
2026-06-08 06:00:00,30.6,0.0,0.238,8.3,0.2
2026-06-08 07:00:00,32.6,0.0,0.238,11.5,0.2
2026-06-08 08:00:00,34.1,0.0,0.238,18.7,0.2
2026-06-08 09:00:00,35.8,0.0,0.238,21.2,0.2
2026-06-08 10:00:00,37.7,0.0,0.238,24.1,0.2
2026-06-08 11:00:00,39.2,0.0,0.246,25.2,0.2
2026-06-08 12:00:00,39.7,0.0,0.245,24.8,0.2
2026-06-08 13:00:00,40.0,0.0,0.244,24.8,0.2
2026-06-08 14:00:00,40.3,0.0,0.243,24.8,0.2
2026-06-08 15:00:00,39.8,0.0,0.243,24.5,0.2
2026-06-08 16:00:00,39.3,0.0,0.242,22.3,0.2
2026-06-08 17:00:00,39.2,0.0,0.24,18.7,0.2
2026-06-08 18:00:00,37.7,0.0,0.24,13.0,0.2
2026-06-08 19:00:00,36.7,0.0,0.24,4.7,0.2
2026-06-08 20:00:00,32.8,0.1,0.24,25.9,0.30000000000000004
2026-06-08 21:00:00,31.5,0.0,0.24,33.5,0.30000000000000004
2026-06-08 22:00:00,29.9,0.2,0.242,16.6,0.5
2026-06-08 23:00:00,31.1,0.8,0.267,13.0,1.3
2026-06-09 00:00:00,29.2,0.2,0.269,16.6,1.5
2026-06-09 01:00:00,25.9,0.8,0.276,27.4,2.3
2026-06-09 02:00:00,25.7,0.5,0.281,23.0,2.8
2026-06-09 03:00:00,26.4,0.0,0.281,13.7,2.8
2026-06-09 04:00:00,27.0,0.0,0.281,9.4,2.8
2026-06-09 05:00:00,29.9,0.0,0.244,5.8,2.8
2026-06-09 06:00:00,30.2,0.0,0.244,14.8,2.8
2026-06-09 07:00:00,31.6,0.0,0.244,16.9,2.8
2026-06-09 08:00:00,33.0,0.0,0.243,18.4,2.8
2026-06-09 09:00:00,34.9,0.0,0.243,18.4,2.8
2026-06-09 10:00:00,36.4,0.0,0.242,20.5,2.7
2026-06-09 11:00:00,37.3,0.0,0.256,27.0,2.7
2026-06-09 12:00:00,38.8,0.0,0.254,27.4,2.7
2026-06-09 13:00:00,39.9,0.0,0.253,27.7,2.7
2026-06-09 14:00:00,40.3,0.0,0.251,27.0,2.5999999999999996
2026-06-09 15:00:00,40.1,0.0,0.25,25.6,2.5999999999999996
2026-06-09 16:00:00,39.7,0.0,0.249,23.0,2.5999999999999996
2026-06-09 17:00:00,38.9,0.0,0.234,15.8,2.5999999999999996
2026-06-09 18:00:00,37.2,0.0,0.234,22.0,2.5999999999999996
2026-06-09 19:00:00,36.6,0.0,0.234,22.0,2.5999999999999996
2026-06-09 20:00:00,35.9,0.0,0.234,8.3,2.5999999999999996
2026-06-09 21:00:00,35.4,0.0,0.234,12.2,2.5999999999999996
2026-06-09 22:00:00,34.2,0.0,0.234,13.3,2.5999999999999996
2026-06-09 23:00:00,33.8,0.0,0.254,7.2,2.5999999999999996
2026-06-10 00:00:00,33.2,0.0,0.253,7.6,2.5999999999999996
2026-06-10 01:00:00,32.5,0.0,0.253,5.8,2.5999999999999996
2026-06-10 02:00:00,31.8,0.0,0.253,5.8,2.5999999999999996
2026-06-10 03:00:00,30.9,0.1,0.253,9.7,2.6999999999999997
2026-06-10 04:00:00,29.5,0.3,0.255,11.2,3.0
2026-06-10 05:00:00,29.8,0.0,0.245,10.1,3.0
2026-06-10 06:00:00,30.8,0.0,0.245,14.4,3.0
2026-06-10 07:00:00,32.6,0.0,0.245,19.8,3.0
2026-06-10 08:00:00,34.8,0.0,0.244,30.2,3.0
2026-06-10 09:00:00,36.7,0.0,0.244,36.7,3.0
2026-06-10 10:00:00,38.3,0.0,0.243,36.7,3.0
2026-06-10 11:00:00,39.6,0.0,0.26,33.5,3.0
2026-06-10 12:00:00,40.2,0.0,0.258,30.2,3.0
2026-06-10 13:00:00,39.5,0.2,0.259,32.8,3.1999999999999997
2026-06-10 14:00:00,39.4,0.1,0.258,32.8,3.3
2026-06-10 15:00:00,39.8,0.0,0.257,26.6,3.3
2026-06-10 16:00:00,39.4,0.0,0.256,26.6,3.3
2026-06-10 17:00:00,35.8,0.0,0.259,29.5,3.3
2026-06-10 18:00:00,34.1,0.0,0.258,31.3,3.3
2026-06-10 19:00:00,31.7,0.0,0.258,34.6,3.3
2026-06-10 20:00:00,31.5,0.0,0.257,21.2,3.3
2026-06-10 21:00:00,30.9,0.0,0.257,15.5,3.3
2026-06-10 22:00:00,30.7,0.0,0.257,16.6,3.3
2026-06-10 23:00:00,30.2,0.0,0.256,12.2,3.3
2026-06-11 00:00:00,29.8,0.0,0.256,11.5,3.3
2026-06-11 01:00:00,29.7,0.0,0.256,10.8,3.3
2026-06-11 02:00:00,29.7,0.0,0.256,11.2,3.3
2026-06-11 03:00:00,29.5,0.0,0.255,11.5,3.3
2026-06-11 04:00:00,29.4,0.0,0.255,11.5,3.3
2026-06-11 05:00:00,27.2,0.0,0.266,7.6,3.3
2026-06-11 06:00:00,27.9,0.0,0.265,13.3,3.3
2026-06-11 07:00:00,29.5,0.0,0.265,19.1,3.3
2026-06-11 08:00:00,31.2,0.0,0.264,21.2,3.3
2026-06-11 09:00:00,33.1,0.0,0.263,22.3,3.3
2026-06-11 10:00:00,34.8,0.0,0.262,22.3,3.3
2026-06-11 11:00:00,35.8,0.0,0.264,21.6,3.3
2026-06-11 12:00:00,37.3,0.0,0.262,20.9,3.3
2026-06-11 13:00:00,38.3,0.0,0.26,22.0,3.3
2026-06-11 14:00:00,39.0,0.0,0.258,22.0,3.3
2026-06-11 15:00:00,39.7,0.0,0.257,21.2,3.3
2026-06-11 16:00:00,39.5,0.0,0.256,23.4,3.3
2026-06-11 17:00:00,39.3,0.0,0.245,23.0,3.3
2026-06-11 18:00:00,37.3,0.0,0.245,18.7,3.3
2026-06-11 19:00:00,35.6,0.0,0.245,7.6,3.3
2026-06-11 20:00:00,34.8,0.0,0.244,19.1,3.2
2026-06-11 21:00:00,34.1,0.0,0.244,19.4,3.2
2026-06-11 22:00:00,33.1,0.1,0.245,20.9,3.1
2026-06-11 23:00:00,32.5,0.0,0.253,22.0,2.3
2026-06-12 00:00:00,31.0,0.0,0.253,34.6,2.1
2026-06-12 01:00:00,30.2,0.0,0.252,29.9,1.3
2026-06-12 02:00:00,29.6,0.0,0.252,19.1,0.8
2026-06-12 03:00:00,29.0,0.0,0.252,13.3,0.8
2026-06-12 04:00:00,28.7,0.0,0.252,16.2,0.8
2026-06-12 05:00:00,28.6,0.0,0.247,16.6,0.8
2026-06-12 06:00:00,29.5,0.0,0.247,18.0,0.8
2026-06-12 07:00:00,30.8,0.0,0.247,24.8,0.8
2026-06-12 08:00:00,32.3,0.0,0.246,28.4,0.8
2026-06-12 09:00:00,33.8,0.0,0.246,27.4,0.8
2026-06-12 10:00:00,35.0,0.0,0.245,28.1,0.8
2026-06-12 11:00:00,36.3,0.0,0.254,29.2,0.8
2026-06-12 12:00:00,37.5,0.0,0.253,32.8,0.8
2026-06-12 13:00:00,38.4,0.0,0.251,31.7,0.8
2026-06-12 14:00:00,37.9,0.0,0.25,28.4,0.8
2026-06-12 15:00:00,37.9,0.0,0.25,27.0,0.8
2026-06-12 16:00:00,34.3,0.0,0.249,26.3,0.8
2026-06-12 17:00:00,35.3,0.2,0.25,38.5,1.0
2026-06-12 18:00:00,33.6,0.0,0.249,30.6,1.0
2026-06-12 19:00:00,32.4,0.0,0.249,31.7,1.0
2026-06-12 20:00:00,31.7,0.0,0.248,23.4,1.0
2026-06-12 21:00:00,31.3,0.0,0.248,19.8,1.0
2026-06-12 22:00:00,31.0,0.0,0.248,14.0,1.0
2026-06-12 23:00:00,28.1,0.0,0.248,9.0,1.0
2026-06-13 00:00:00,28.0,0.0,0.248,18.7,1.0
2026-06-13 01:00:00,27.6,0.0,0.247,16.2,1.0
2026-06-13 02:00:00,27.5,0.0,0.248,9.7,1.0
2026-06-13 03:00:00,26.8,0.1,0.248,10.4,1.0
2026-06-13 04:00:00,26.8,0.0,0.248,10.4,0.7000000000000001
2026-06-13 05:00:00,27.5,0.0,0.271,12.2,0.7000000000000001
2026-06-13 06:00:00,27.8,0.0,0.271,16.6,0.7000000000000001
2026-06-13 07:00:00,28.7,0.0,0.271,21.6,0.7000000000000001
2026-06-13 08:00:00,30.2,0.0,0.27,19.4,0.7000000000000001
2026-06-13 09:00:00,31.6,0.0,0.269,19.1,0.7000000000000001
2026-06-13 10:00:00,32.1,0.0,0.268,20.2,0.7000000000000001
2026-06-13 11:00:00,32.8,0.0,0.268,19.8,0.7000000000000001
2026-06-13 12:00:00,34.2,0.1,0.267,31.3,0.8
2026-06-13 13:00:00,34.7,0.0,0.266,31.3,0.6000000000000001
2026-06-13 14:00:00,35.1,0.0,0.264,25.6,0.5
2026-06-13 15:00:00,35.2,0.0,0.263,22.7,0.5
2026-06-13 16:00:00,35.0,0.0,0.262,24.1,0.5
2026-06-13 17:00:00,34.6,0.0,0.293,23.8,0.5
2026-06-13 18:00:00,33.2,0.0,0.292,30.2,0.5
2026-06-13 19:00:00,32.3,0.0,0.292,18.7,0.5
2026-06-13 20:00:00,31.0,0.0,0.291,10.1,0.5
